A,B,C,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,1,0,4,1.47079,1.48590,1.50125,1.51632,1.53022,1.54229,1.55199,1.55839,1.56097,1.55957,1.55372,1.54352,1.52889,1.50987,1.48706,1.46089,1.43177,1.40092,1.36895,1.33651,1.30507,1.27536,1.24825,1.22465,1.20548,1.19131,1.18293,1.18104,1.18590,1.19780,1.21684,1.24318,1.27680,1.31755,1.36514,1.41892,1.47855,1.54330,1.61224,1.68481,1.75986,1.83626,1.91302,1.98896,2.06291,2.13375,2.20029,2.26164,2.31665,2.36452,2.40458,2.43643,2.45977,2.47432,2.48028,2.47781,2.46737,2.44958,2.42534,2.39542,2.36087,2.32259,2.28140,2.23855,2.19467,2.15061,2.10716,2.06485,2.02395,1.98501,1.94808,1.91315,1.88027,1.84916,1.81976,1.79182,1.76502,1.73915,1.71396,1.68918,1.66475,1.64073,1.61694,1.59353,1.57055,1.54802,1.52639,1.50572,1.48653,1.46919,1.45378,1.44081,1.43065,1.42335,1.41919,1.41820,1.42027,1.42539,1.43333,1.44387,1.45653
0,1,1,0,2.62588,2.74259,2.84112,2.92016,2.97892,3.01677,3.03371,3.02978,3.00555,2.96192,2.89999,2.82123,2.72729,2.61986,2.50101,2.37251,2.23629,2.09441,1.94867,1.80105,1.65330,1.50686,1.36313,1.22337,1.08846,0.95939,0.83708,0.72176,0.61411,0.51443,0.42263,0.33898,0.26337,0.19580,0.13619,0.08434,0.04020,0.00342,-0.02605,-0.04849,-0.06406,-0.07297,-0.07558,-0.07207,-0.06302,-0.04851,-0.02931,-0.00565,0.02158,0.05180,0.08422,0.11784,0.15197,0.18557,0.21767,0.24727,0.27358,0.29536,0.31212,0.32321,0.32784,0.32593,0.31697,0.30098,0.27836,0.24913,0.21404,0.17396,0.12967,0.08223,0.03326,-0.01636,-0.06496,-0.11071,-0.15241,-0.18813,-0.21652,-0.23601,-0.24495,-0.24227,-0.22657,-0.19666,-0.15214,-0.09202,-0.01607,0.07544,0.18256,0.30464,0.44067,0.58960,0.74986,0.91972,1.09711,1.27978,1.46536,1.65122,1.83474,2.01317,2.18400,2.34453,2.49256
0,1,1,1,-1.03362,-1.05122,-1.06505,-1.07468,-1.07972,-1.07986,-1.07466,-1.06389,-1.04739,-1.02481,-0.99628,-0.96176,-0.92145,-0.87591,-0.82527,-0.77050,-0.71234,-0.65157,-0.58971,-0.52769,-0.46690,-0.40871,-0.35454,-0.30576,-0.26359,-0.22926,-0.20366,-0.18787,-0.18245,-0.18781,-0.20427,-0.23176,-0.26979,-0.31817,-0.37599,-0.44210,-0.51557,-0.59486,-0.67866,-0.76534,-0.85323,-0.94081,-1.02658,-1.10876,-1.18595,-1.25710,-1.32064,-1.37585,-1.42212,-1.45873,-1.48532,-1.50183,-1.50833,-1.50506,-1.49241,-1.47094,-1.44139,-1.40452,-1.36145,-1.31295,-1.26000,-1.20373,-1.14490,-1.08443,-1.02342,-0.96247,-0.90250,-0.84427,-0.78840,-0.73549,-0.68597,-0.64051,-0.59929,-0.56306,-0.53176,-0.50557,-0.48483,-0.46942,-0.45950,-0.45498,-0.45586,-0.46186,-0.47273,-0.48823,-0.50803,-0.53161,-0.55853,-0.58831,-0.62040,-0.65419,-0.68928,-0.72522,-0.76137,-0.79742,-0.83305,-0.86750,-0.90058,-0.93210,-0.96137,-0.98830,-1.01255
0,1,1,2,0.21654,0.32633,0.44004,0.55681,0.67528,0.79465,0.91344,1.02996,1.14290,1.25082,1.35200,1.44467,1.52807,1.60027,1.66001,1.70667,1.73890,1.75636,1.75876,1.74595,1.71813,1.67550,1.61868,1.54869,1.46649,1.37354,1.27121,1.16074,1.04381,0.92193,0.79657,0.66946,0.54204,0.41567,0.29158,0.17083,0.05456,-0.05657,-0.16190,-0.26070,-0.35300,-0.43845,-0.51695,-0.58871,-0.65379,-0.71259,-0.76529,-0.81262,-0.85481,-0.89247,-0.92610,-0.95603,-0.98303,-1.00749,-1.02999,-1.05086,-1.07044,-1.08893,-1.10661,-1.12374,-1.14025,-1.15630,-1.17163,-1.18605,-1.19951,-1.21176,-1.22232,-1.23119,-1.23782,-1.24190,-1.24340,-1.24183,-1.23715,-1.22928,-1.21792,-1.20318,-1.18516,-1.16378,-1.13945,-1.11227,-1.08237,-1.04990,-1.01517,-0.97824,-0.93913,-0.89814,-0.85500,-0.80959,-0.76196,-0.71185,-0.65881,-0.60259,-0.54261,-0.47849,-0.40989,-0.33635,-0.25777,-0.17385,-0.08426,0.01073,0.11106
0,1,1,3,1.49703,1.52020,1.53641,1.54563,1.54746,1.54195,1.52930,1.50978,1.48379,1.45190,1.41484,1.37315,1.32768,1.27933,1.22871,1.17704,1.12512,1.07370,1.02363,0.97558,0.92998,0.88745,0.84844,0.81288,0.78114,0.75320,0.72901,0.70857,0.69157,0.67781,0.66717,0.65933,0.65424,0.65181,0.65178,0.65417,0.65904,0.66639,0.67630,0.68887,0.70408,0.72168,0.74182,0.76429,0.78895,0.81565,0.84393,0.87344,0.90350,0.93354,0.96309,0.99133,1.01752,1.04121,1.06157,1.07801,1.09027,1.09771,1.10009,1.09731,1.08900,1.07554,1.05694,1.03361,1.00608,0.97481,0.94052,0.90390,0.86580,0.82698,0.78846,0.75096,0.71547,0.68280,0.65370,0.62888,0.60895,0.59448,0.58582,0.58347,0.58760,0.59835,0.61561,0.63941,0.66934,0.70499,0.74610,0.79180,0.84167,0.89501,0.95079,1.00857,1.06722,1.12578,1.18374,1.23983,1.29346,1.34387,1.39008,1.43154,1.46730
0,1,1,4,-1.05792,-1.21088,-1.36355,-1.51357,-1.65840,-1.79624,-1.92506,-2.04288,-2.14854,-2.24103,-2.31924,-2.38302,-2.43232,-2.46714,-2.48839,-2.49693,-2.49372,-2.48019,-2.45785,-2.42834,-2.39340,-2.35473,-2.31420,-2.27326,-2.23330,-2.19564,-2.16129,-2.13115,-2.10570,-2.08548,-2.07044,-2.06041,-2.05515,-2.05399,-2.05639,-2.06143,-2.06838,-2.07640,-2.08453,-2.09205,-2.09804,-2.10180,-2.10282,-2.10058,-2.09478,-2.08507,-2.07148,-2.05388,-2.03243,-2.00754,-1.97925,-1.94814,-1.91453,-1.87875,-1.84138,-1.80279,-1.76331,-1.72342,-1.68328,-1.64299,-1.60269,-1.56217,-1.52147,-1.48046,-1.43869,-1.39579,-1.35147,-1.30487,-1.25570,-1.20352,-1.14789,-1.08823,-1.02452,-0.95651,-0.88427,-0.80821,-0.72869,-0.64659,-0.56253,-0.47794,-0.39395,-0.31244,-0.23489,-0.16285,-0.09833,-0.04282,0.00193,0.03423,0.05276,0.05635,0.04415,0.01567,-0.02958,-0.09129,-0.16907,-0.26230,-0.36960,-0.48950,-0.62042,-0.76019,-0.90672
0,1,2,0,0.37226,0.33576,0.30882,0.29211,0.28535,0.28813,0.29997,0.31983,0.34669,0.37930,0.41615,0.45572,0.49639,0.53638,0.57432,0.60870,0.63826,0.66180,0.67855,0.68751,0.68821,0.68055,0.66421,0.63977,0.60750,0.56784,0.52179,0.47025,0.41389,0.35422,0.29225,0.22886,0.16553,0.10304,0.04232,-0.01584,-0.07069,-0.12171,-0.16834,-0.21036,-0.24769,-0.28009,-0.30796,-0.33105,-0.34978,-0.36439,-0.37497,-0.38210,-0.38580,-0.38642,-0.38403,-0.37877,-0.37072,-0.35978,-0.34591,-0.32892,-0.30849,-0.28438,-0.25653,-0.22452,-0.18802,-0.14693,-0.10087,-0.04961,0.00658,0.06772,0.13374,0.20428,0.27896,0.35710,0.43807,0.52098,0.60491,0.68886,0.77181,0.85231,0.92908,1.00116,1.06701,1.12559,1.17611,1.21706,1.24795,1.26797,1.27656,1.27365,1.25937,1.23400,1.19810,1.15263,1.09830,1.03652,0.96884,0.89673,0.82198,0.74661,0.67215,0.60052,0.53336,0.47214,0.41805
0,1,2,1,-0.02490,0.05891,0.14261,0.22444,0.30297,0.37675,0.44400,0.50368,0.55488,0.59650,0.62820,0.64974,0.66103,0.66248,0.65470,0.63862,0.61517,0.58593,0.55231,0.51582,0.47824,0.44112,0.40600,0.37433,0.34755,0.32658,0.31233,0.30547,0.30628,0.31470,0.33082,0.35398,0.38352,0.41888,0.45856,0.50161,0.54687,0.59292,0.63880,0.68299,0.72456,0.76234,0.79542,0.82325,0.84510,0.86071,0.86973,0.87219,0.86807,0.85780,0.84150,0.81961,0.79281,0.76152,0.72627,0.68763,0.64607,0.60203,0.55614,0.50869,0.46024,0.41101,0.36121,0.31124,0.26111,0.21107,0.16109,0.11137,0.06199,0.01288,-0.03570,-0.08381,-0.13133,-0.17800,-0.22388,-0.26870,-0.31248,-0.35505,-0.39602,-0.43524,-0.47246,-0.50708,-0.53883,-0.56720,-0.59150,-0.61147,-0.62648,-0.63603,-0.63937,-0.63617,-0.62569,-0.60750,-0.58162,-0.54746,-0.50534,-0.45543,-0.39793,-0.33361,-0.26300,-0.18725,-0.10744
0,1,2,2,1.53289,1.54228,1.53886,1.52189,1.49113,1.44601,1.38657,1.31299,1.22523,1.12418,1.01043,0.88492,0.74918,0.60419,0.45149,0.29263,0.12915,-0.03716,-0.20484,-0.37223,-0.53773,-0.70037,-0.85880,-1.01181,-1.15882,-1.29887,-1.43156,-1.55661,-1.67382,-1.78339,-1.88517,-1.97946,-2.06656,-2.14675,-2.22028,-2.28754,-2.34888,-2.40456,-2.45471,-2.49975,-2.53950,-2.57405,-2.60353,-2.62754,-2.64628,-2.65951,-2.66709,-2.66894,-2.66477,-2.65448,-2.63786,-2.61505,-2.58612,-2.55105,-2.51016,-2.46334,-2.41079,-2.35290,-2.28992,-2.22224,-2.15018,-2.07423,-1.99457,-1.91146,-1.82537,-1.73641,-1.64495,-1.55135,-1.45561,-1.35805,-1.25878,-1.15788,-1.05556,-0.95199,-0.84726,-0.74151,-0.63505,-0.52791,-0.42038,-0.31244,-0.20438,-0.09645,0.01129,0.11837,0.22492,0.33032,0.43466,0.53746,0.63843,0.73723,0.83346,0.92660,1.01591,1.10116,1.18126,1.25563,1.32356,1.38403,1.43612,1.47898,1.51155
0,1,2,3,2.16033,2.13205,2.09488,2.04854,1.99300,1.92849,1.85510,1.77338,1.68362,1.58646,1.48283,1.37326,1.25879,1.14034,1.01891,0.89546,0.77118,0.64710,0.52410,0.40317,0.28533,0.17115,0.06134,-0.04342,-0.14287,-0.23633,-0.32385,-0.40510,-0.48012,-0.54908,-0.61210,-0.66962,-0.72180,-0.76916,-0.81221,-0.85110,-0.88655,-0.91883,-0.94803,-0.97455,-0.99829,-1.01931,-1.03741,-1.05236,-1.06387,-1.07123,-1.07418,-1.07188,-1.06377,-1.04920,-1.02755,-0.99826,-0.96083,-0.91512,-0.86071,-0.79770,-0.72612,-0.64633,-0.55874,-0.46402,-0.36303,-0.25654,-0.14563,-0.03154,0.08487,0.20233,0.31965,0.43604,0.55033,0.66156,0.76902,0.87216,0.97046,1.06360,1.15156,1.23407,1.31128,1.38351,1.45089,1.51392,1.57299,1.62839,1.68090,1.73068,1.77816,1.82386,1.86756,1.90970,1.95024,1.98887,2.02566,2.06020,2.09199,2.12078,2.14570,2.16636,2.18194,2.19168,2.19513,2.19136,2.17990
0,1,2,4,-1.07515,-1.14886,-1.21243,-1.26499,-1.30563,-1.33431,-1.35057,-1.35450,-1.34665,-1.32731,-1.29729,-1.25766,-1.20926,-1.15307,-1.09058,-1.02275,-0.95080,-0.87604,-0.79923,-0.72140,-0.64312,-0.56509,-0.48790,-0.41168,-0.33680,-0.26322,-0.19085,-0.11968,-0.04937,0.02032,0.08951,0.15857,0.22779,0.29730,0.36721,0.43772,0.50867,0.57993,0.65143,0.72284,0.79408,0.86484,0.93459,1.00325,1.07020,1.13491,1.19724,1.25635,1.31194,1.36366,1.41079,1.45307,1.49007,1.52136,1.54666,1.56579,1.57848,1.58472,1.58453,1.57781,1.56500,1.54617,1.52179,1.49249,1.45878,1.42124,1.38055,1.33737,1.29228,1.24600,1.19893,1.15170,1.10472,1.05820,1.01230,0.96690,0.92189,0.87684,0.83139,0.78510,0.73716,0.68696,0.63370,0.57678,0.51549,0.44927,0.37782,0.30073,0.21791,0.12937,0.03566,-0.06302,-0.16569,-0.27137,-0.37919,-0.48774,-0.59564,-0.70158,-0.80405,-0.90132,-0.99216
0,1,3,0,0.40659,0.34731,0.28419,0.21921,0.15459,0.09199,0.03343,-0.01954,-0.06561,-0.10346,-0.13235,-0.15171,-0.16131,-0.16131,-0.15203,-0.13419,-0.10879,-0.07692,-0.03997,0.00051,0.04319,0.08652,0.12884,0.16890,0.20500,0.23588,0.26048,0.27753,0.28631,0.28615,0.27631,0.25666,0.22709,0.18748,0.13828,0.07968,0.01231,-0.06322,-0.14606,-0.23502,-0.32911,-0.42712,-0.52777,-0.62981,-0.73200,-0.83289,-0.93111,-1.02556,-1.11494,-1.19821,-1.27450,-1.34325,-1.40369,-1.45558,-1.49876,-1.53300,-1.55867,-1.57599,-1.58540,-1.58729,-1.58238,-1.57122,-1.55432,-1.53249,-1.50613,-1.47555,-1.44121,-1.40326,-1.36174,-1.31668,-1.26795,-1.21524,-1.15834,-1.09694,-1.03081,-0.95977,-0.88377,-0.80260,-0.71650,-0.62581,-0.53079,-0.43245,-0.33156,-0.22931,-0.12695,-0.02596,0.07216,0.16591,0.25344,0.33340,0.40423,0.46473,0.51377,0.55067,0.57463,0.58551,0.58352,0.56889,0.54278,0.50599,0.46010
0,1,3,1,0.68841,0.63446,0.58391,0.53723,0.49483,0.45697,0.42355,0.39446,0.36922,0.34715,0.32744,0.30922,0.29147,0.27308,0.25306,0.23026,0.20384,0.17303,0.13732,0.09646,0.05011,-0.00128,-0.05747,-0.11780,-0.18120,-0.24672,-0.31299,-0.37833,-0.44139,-0.50084,-0.55495,-0.60285,-0.64320,-0.67505,-0.69776,-0.71086,-0.71430,-0.70806,-0.69278,-0.66872,-0.63711,-0.59876,-0.55468,-0.50631,-0.45464,-0.40098,-0.34648,-0.29214,-0.23872,-0.18712,-0.13789,-0.09116,-0.04746,-0.00659,0.03172,0.06738,0.10106,0.13297,0.16379,0.19412,0.22432,0.25532,0.28740,0.32098,0.35668,0.39457,0.43490,0.47776,0.52329,0.57123,0.62154,0.67394,0.72772,0.78267,0.83811,0.89333,0.94793,1.00092,1.05162,1.09924,1.14303,1.18232,1.21624,1.24440,1.26598,1.28054,1.28793,1.28763,1.27987,1.26449,1.24168,1.21191,1.17548,1.13309,1.08565,1.03381,0.97867,0.92119,0.86232,0.80325,0.74491
0,1,3,2,1.10826,1.11926,1.12997,1.13990,1.14825,1.15445,1.15813,1.15859,1.15556,1.14862,1.13738,1.12174,1.10126,1.07605,1.04595,1.01087,0.97105,0.92645,0.87742,0.82422,0.76704,0.70638,0.64267,0.57651,0.50837,0.43913,0.36927,0.29940,0.23018,0.16236,0.09630,0.03266,-0.02769,-0.08461,-0.13708,-0.18523,-0.22822,-0.26573,-0.29768,-0.32317,-0.34201,-0.35394,-0.35835,-0.35484,-0.34296,-0.32234,-0.29273,-0.25379,-0.20552,-0.14755,-0.07991,-0.00291,0.08341,0.17828,0.28105,0.39113,0.50728,0.62821,0.75264,0.87901,1.00562,1.13089,1.25310,1.37049,1.48138,1.58406,1.67750,1.76017,1.83108,1.88967,1.93502,1.96709,1.98585,1.99152,1.98467,1.96619,1.93693,1.89818,1.85127,1.79753,1.73867,1.67615,1.61174,1.54674,1.48258,1.42063,1.36180,1.30720,1.25771,1.21380,1.17599,1.14445,1.11925,1.10008,1.08685,1.07884,1.07570,1.07683,1.08125,1.08862,1.09784
0,1,3,3,-0.53314,-0.58056,-0.62834,-0.67609,-0.72313,-0.76915,-0.81343,-0.85568,-0.89537,-0.93212,-0.96557,-0.99529,-1.02140,-1.04344,-1.06137,-1.07537,-1.08498,-1.09040,-1.09163,-1.08846,-1.08099,-1.06906,-1.05273,-1.03203,-1.00685,-0.97732,-0.94353,-0.90551,-0.86362,-0.81799,-0.76924,-0.71779,-0.66421,-0.60932,-0.55385,-0.49891,-0.44519,-0.39385,-0.34552,-0.30117,-0.26175,-0.22779,-0.20010,-0.17878,-0.16409,-0.15596,-0.15413,-0.15817,-0.16717,-0.18027,-0.19623,-0.21385,-0.23196,-0.24900,-0.26378,-0.27488,-0.28102,-0.28136,-0.27488,-0.26124,-0.24012,-0.21164,-0.17621,-0.13446,-0.08748,-0.03628,0.01768,0.07276,0.12761,0.18044,0.22969,0.27414,0.31232,0.34354,0.36699,0.38211,0.38878,0.38721,0.37765,0.36081,0.33764,0.30869,0.27509,0.23785,0.19778,0.15596,0.11311,0.06989,0.02690,-0.01581,-0.05781,-0.09949,-0.14082,-0.18196,-0.22330,-0.26488,-0.30730,-0.35052,-0.39480,-0.44010,-0.48617
0,1,3,4,0.33597,0.33025,0.32893,0.33079,0.33455,0.33849,0.34144,0.34169,0.33808,0.32956,0.31483,0.29327,0.26428,0.22736,0.18243,0.12970,0.06962,0.00255,-0.07071,-0.14905,-0.23154,-0.31699,-0.40391,-0.49098,-0.57701,-0.66038,-0.73999,-0.81473,-0.88344,-0.94526,-0.99932,-1.04486,-1.08144,-1.10863,-1.12615,-1.13399,-1.13217,-1.12076,-1.09997,-1.07020,-1.03166,-0.98490,-0.93037,-0.86826,-0.79937,-0.72395,-0.64258,-0.55590,-0.46406,-0.36788,-0.26752,-0.16370,-0.05698,0.05238,0.16372,0.27648,0.39008,0.50407,0.61765,0.73041,0.84177,0.95094,1.05732,1.16021,1.25872,1.35248,1.44059,1.52225,1.59698,1.66370,1.72188,1.77088,1.81004,1.83887,1.85689,1.86376,1.85923,1.84336,1.81615,1.77784,1.72911,1.67049,1.60284,1.52724,1.44510,1.35754,1.26603,1.17249,1.07809,0.98458,0.89367,0.80664,0.72474,0.64931,0.58116,0.52095,0.46936,0.42647,0.39210,0.36608,0.34772
0,2,0,0,1.67308,1.63054,1.59183,1.55793,1.52914,1.50621,1.48931,1.47873,1.47426,1.47580,1.48306,1.49550,1.51265,1.53384,1.55818,1.58479,1.61278,1.64119,1.66899,1.69524,1.71871,1.73836,1.75310,1.76207,1.76448,1.75925,1.74593,1.72357,1.69174,1.65044,1.59945,1.53892,1.46917,1.39074,1.30426,1.21065,1.11136,1.00721,0.90004,0.79161,0.68298,0.57651,0.47363,0.37602,0.28554,0.20374,0.13192,0.07140,0.02322,-0.01193,-0.03341,-0.04112,-0.03504,-0.01536,0.01728,0.06225,0.11862,0.18517,0.26062,0.34360,0.43289,0.52680,0.62414,0.72357,0.82365,0.92352,1.02203,1.11844,1.21194,1.30214,1.38860,1.47095,1.54938,1.62329,1.69291,1.75814,1.81895,1.87543,1.92741,1.97493,2.01772,2.05543,2.08797,2.11507,2.13617,2.15136,2.16012,2.16239,2.15802,2.14709,2.12973,2.10609,2.07661,2.04177,2.00236,1.95898,1.91278,1.86461,1.81543,1.76655,1.71865
0,2,0,1,2.37814,2.41647,2.44841,2.47381,2.49167,2.50183,2.50388,2.49739,2.48241,2.45868,2.42659,2.38627,2.33825,2.28299,2.22126,2.15392,2.08184,2.00638,1.92864,1.84987,1.77138,1.69449,1.62038,1.55019,1.48515,1.42601,1.37345,1.32821,1.29056,1.26068,1.23835,1.22312,1.21456,1.21161,1.21370,1.21977,1.22858,1.23924,1.25037,1.26102,1.27022,1.27707,1.28100,1.28139,1.27803,1.27039,1.25866,1.24276,1.22323,1.20056,1.17515,1.14790,1.11911,1.08971,1.06010,1.03121,1.00345,0.97745,0.95374,0.93273,0.91472,0.89980,0.88836,0.88034,0.87596,0.87499,0.87744,0.88335,0.89224,0.90431,0.91947,0.93732,0.95799,0.98143,1.00732,1.03570,1.06649,1.09946,1.13501,1.17282,1.21308,1.25586,1.30083,1.34820,1.39788,1.44973,1.50402,1.56044,1.61877,1.67903,1.74051,1.80313,1.86654,1.93011,1.99348,2.05600,2.11725,2.17635,2.23270,2.28569,2.33427
0,2,0,2,1.11760,1.19804,1.27650,1.35075,1.41909,1.47970,1.53117,1.57240,1.60242,1.62079,1.62717,1.62167,1.60453,1.57621,1.53755,1.48937,1.43275,1.36907,1.29946,1.22556,1.14871,1.07051,0.99264,0.91637,0.84340,0.77522,0.71308,0.65853,0.61269,0.57674,0.55146,0.53771,0.53619,0.54702,0.57064,0.60704,0.65582,0.71667,0.78887,0.87161,0.96419,1.06538,1.17391,1.28891,1.40858,1.53169,1.65695,1.78284,1.90826,2.03198,2.15276,2.26967,2.38163,2.48751,2.58693,2.67889,2.76283,2.83848,2.90497,2.96230,3.00990,3.04724,3.07452,3.09097,3.09649,3.09091,3.07382,3.04538,3.00522,2.95339,2.89016,2.81531,2.72942,2.63303,2.52650,2.41105,2.28770,2.15773,2.02275,1.88441,1.74452,1.60506,1.46829,1.33630,1.21122,1.09521,0.99001,0.89746,0.81913,0.75606,0.70913,0.67873,0.66495,0.66736,0.68541,0.71785,0.76333,0.81998,0.88599,0.95918,1.03707
0,2,0,3,0.62095,0.54419,0.47617,0.41725,0.36783,0.32805,0.29780,0.27687,0.26479,0.26111,0.26501,0.27603,0.29342,0.31609,0.34331,0.37391,0.40681,0.44134,0.47644,0.51113,0.54465,0.57612,0.60477,0.63047,0.65234,0.67019,0.68399,0.69318,0.69852,0.69985,0.69769,0.69275,0.68525,0.67629,0.66673,0.65731,0.64918,0.64300,0.63964,0.64000,0.64483,0.65494,0.67083,0.69292,0.72145,0.75663,0.79855,0.84704,0.90194,0.96279,1.02918,1.10060,1.17633,1.25571,1.33809,1.42244,1.50808,1.59426,1.68005,1.76476,1.84751,1.92774,2.00467,2.07789,2.14680,2.21103,2.27016,2.32399,2.37219,2.41465,2.45118,2.48164,2.50613,2.52435,2.53647,2.54223,2.54146,2.53398,2.51941,2.49786,2.46883,2.43243,2.38850,2.33653,2.27690,2.20946,2.13437,2.05218,1.96315,1.86777,1.76710,1.66183,1.55309,1.44212,1.33001,1.21810,1.10765,0.99987,0.89618,0.79779,0.70566
0,2,0,4,0.08233,0.12288,0.17081,0.22585,0.28708,0.35382,0.42507,0.49994,0.57746,0.65658,0.73628,0.81570,0.89397,0.97026,1.04401,1.11450,1.18120,1.24386,1.30217,1.35616,1.40598,1.45147,1.49309,1.53109,1.56572,1.59768,1.62718,1.65506,1.68170,1.70756,1.73313,1.75859,1.78433,1.81049,1.83735,1.86494,1.89318,1.92199,1.95099,1.97974,2.00797,2.03490,2.06016,2.08331,2.10331,2.11979,2.13196,2.13920,2.14098,2.13682,2.12637,2.10908,2.08493,2.05366,2.01507,1.96960,1.91737,1.85886,1.79479,1.72551,1.65206,1.57523,1.49592,1.41520,1.33413,1.25346,1.17436,1.09770,1.02401,0.95420,0.88844,0.82720,0.77063,0.71852,0.67089,0.62718,0.58703,0.54990,0.51510,0.48195,0.44968,0.41796,0.38607,0.35375,0.32078,0.28699,0.25255,0.21766,0.18301,0.14905,0.11644,0.08606,0.05887,0.03558,0.01719,0.00467,-0.00140,-0.00042,0.00831,0.02499,0.04956
0,2,1,0,0.78262,0.72913,0.67552,0.62167,0.56784,0.51423,0.46098,0.40873,0.35757,0.30829,0.26156,0.21769,0.17780,0.14262,0.11266,0.08909,0.07242,0.06330,0.06265,0.07076,0.08817,0.11505,0.15159,0.19764,0.25303,0.31738,0.39002,0.47036,0.55727,0.64993,0.74707,0.84727,0.94934,1.05169,1.15297,1.25156,1.34594,1.43501,1.51711,1.59127,1.65642,1.71158,1.75607,1.78926,1.81131,1.82199,1.82188,1.81153,1.79164,1.76352,1.72812,1.68711,1.64199,1.59431,1.54594,1.49856,1.45377,1.41300,1.37757,1.34852,1.32663,1.31272,1.30680,1.30880,1.31876,1.33570,1.35909,1.38783,1.42061,1.45620,1.49321,1.53039,1.56632,1.59987,1.62979,1.65511,1.67514,1.68917,1.69688,1.69790,1.69240,1.68039,1.66216,1.63825,1.60896,1.57494,1.53679,1.49528,1.45085,1.40410,1.35560,1.30567,1.25480,1.20333,1.15143,1.09922,1.04673,0.99417,0.94147,0.88863,0.83575
0,2,1,1,-0.04828,-0.03076,-0.01055,0.01292,0.03998,0.07097,0.10647,0.14676,0.19200,0.24249,0.29825,0.35905,0.42477,0.49499,0.56929,0.64712,0.72770,0.81036,0.89429,0.97861,1.06239,1.14491,1.22518,1.30232,1.37587,1.44513,1.50968,1.56915,1.62313,1.67163,1.71444,1.75180,1.78383,1.81062,1.83249,1.84960,1.86232,1.87084,1.87542,1.87623,1.87332,1.86677,1.85675,1.84309,1.82568,1.80457,1.77931,1.74992,1.71618,1.67794,1.63513,1.58750,1.53542,1.47871,1.41774,1.35278,1.28400,1.21196,1.13694,1.05983,0.98117,0.90157,0.82193,0.74268,0.66435,0.58782,0.51350,0.44190,0.37377,0.30921,0.24856,0.19226,0.14031,0.09273,0.04981,0.01130,-0.02295,-0.05292,-0.07888,-0.10090,-0.11920,-0.13400,-0.14556,-0.15416,-0.16014,-0.16374,-0.16510,-0.16470,-0.16265,-0.15900,-0.15431,-0.14862,-0.14207,-0.13500,-0.12718,-0.11876,-0.10964,-0.09979,-0.08900,-0.07702,-0.06366
0,2,1,2,-0.92277,-0.85506,-0.79402,-0.73949,-0.69144,-0.64958,-0.61326,-0.58178,-0.55429,-0.52982,-0.50732,-0.48609,-0.46498,-0.44345,-0.42094,-0.39693,-0.37110,-0.34349,-0.31409,-0.28307,-0.25106,-0.21852,-0.18605,-0.15432,-0.12399,-0.09554,-0.06963,-0.04680,-0.02729,-0.01141,0.00087,0.00967,0.01512,0.01763,0.01759,0.01565,0.01234,0.00852,0.00472,0.00150,-0.00039,-0.00085,0.00068,0.00440,0.01025,0.01824,0.02799,0.03916,0.05133,0.06370,0.07560,0.08618,0.09444,0.09946,0.10044,0.09646,0.08667,0.07038,0.04686,0.01563,-0.02392,-0.07193,-0.12847,-0.19365,-0.26715,-0.34864,-0.43749,-0.53327,-0.63478,-0.74112,-0.85139,-0.96391,-1.07748,-1.19084,-1.30219,-1.41017,-1.51338,-1.60996,-1.69848,-1.77774,-1.84636,-1.90340,-1.94806,-1.97943,-1.99725,-2.00123,-1.99140,-1.96825,-1.93235,-1.88459,-1.82617,-1.75846,-1.68295,-1.60124,-1.51498,-1.42605,-1.33601,-1.24659,-1.15944,-1.07562,-0.99640
