A,B,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
1,0,11,-0.92277,-0.85506,-0.79402,-0.73949,-0.69144,-0.64958,-0.61326,-0.58178,-0.55429,-0.52982,-0.50732,-0.48609,-0.46498,-0.44345,-0.42094,-0.39693,-0.37110,-0.34349,-0.31409,-0.28307,-0.25106,-0.21852,-0.18605,-0.15432,-0.12399,-0.09554,-0.06963,-0.04680,-0.02729,-0.01141,0.00087,0.00967,0.01512,0.01763,0.01759,0.01565,0.01234,0.00852,0.00472,0.00150,-0.00039,-0.00085,0.00068,0.00440,0.01025,0.01824,0.02799,0.03916,0.05133,0.06370,0.07560,0.08618,0.09444,0.09946,0.10044,0.09646,0.08667,0.07038,0.04686,0.01563,-0.02392,-0.07193,-0.12847,-0.19365,-0.26715,-0.34864,-0.43749,-0.53327,-0.63478,-0.74112,-0.85139,-0.96391,-1.07748,-1.19084,-1.30219,-1.41017,-1.51338,-1.60996,-1.69848,-1.77774,-1.84636,-1.90340,-1.94806,-1.97943,-1.99725,-2.00123,-1.99140,-1.96825,-1.93235,-1.88459,-1.82617,-1.75846,-1.68295,-1.60124,-1.51498,-1.42605,-1.33601,-1.24659,-1.15944,-1.07562,-0.99640
1,1,0,0.97369,1.02320,1.07620,1.13169,1.18881,1.24649,1.30371,1.35953,1.41288,1.46281,1.50818,1.54811,1.58163,1.60798,1.62643,1.63603,1.63647,1.62706,1.60748,1.57775,1.53778,1.48768,1.42786,1.35879,1.28106,1.19559,1.10340,1.00553,0.90324,0.79787,0.69070,0.58317,0.47667,0.37280,0.27237,0.17704,0.08775,0.00511,-0.06961,-0.13605,-0.19387,-0.24268,-0.28238,-0.31312,-0.33490,-0.34789,-0.35254,-0.34931,-0.33839,-0.32047,-0.29579,-0.26459,-0.22743,-0.18447,-0.13592,-0.08239,-0.02378,0.03944,0.10667,0.17814,0.25294,0.33048,0.41065,0.49218,0.57433,0.65626,0.73675,0.81469,0.88885,0.95838,1.02197,1.07855,1.12734,1.16752,1.19858,1.22022,1.23236,1.23509,1.22885,1.21418,1.19206,1.16362,1.12979,1.09192,1.05151,1.00986,0.96849,0.92877,0.89175,0.85885,0.83094,0.80885,0.79348,0.78510,0.78402,0.79052,0.80452,0.82569,0.85381,0.88829,0.92847
1,1,1,-0.10906,0.00803,0.13012,0.25616,0.38467,0.51430,0.64363,0.77097,0.89483,1.01341,1.12536,1.22888,1.32275,1.40543,1.47546,1.53222,1.57443,1.60186,1.61429,1.61141,1.59351,1.56105,1.51503,1.45599,1.38561,1.30514,1.21602,1.12019,1.01945,0.91568,0.81073,0.70682,0.60564,0.50917,0.41937,0.33750,0.26521,0.20410,0.15473,0.11855,0.09609,0.08756,0.09340,0.11321,0.14695,0.19386,0.25307,0.32366,0.40414,0.49290,0.58843,0.68869,0.79169,0.89556,0.99787,1.09656,1.18969,1.27490,1.35035,1.41443,1.46534,1.50197,1.52313,1.52808,1.51633,1.48770,1.44258,1.38125,1.30481,1.21433,1.11106,0.99696,0.87353,0.74279,0.60716,0.46829,0.32880,0.19069,0.05569,-0.07399,-0.19695,-0.31151,-0.41638,-0.51049,-0.59286,-0.66281,-0.72000,-0.76390,-0.79457,-0.81198,-0.81621,-0.80766,-0.78634,-0.75282,-0.70749,-0.65094,-0.58370,-0.50633,-0.41951,-0.32375,-0.21995
1,1,2,0.82164,0.77250,0.71347,0.64520,0.56838,0.48359,0.39204,0.29473,0.19270,0.08746,-0.01989,-0.12809,-0.23586,-0.34194,-0.44514,-0.54426,-0.63810,-0.72582,-0.80629,-0.87872,-0.94210,-0.99576,-1.03905,-1.07116,-1.09154,-1.09969,-1.09497,-1.07731,-1.04629,-1.00166,-0.94369,-0.87214,-0.78742,-0.68993,-0.58022,-0.45903,-0.32727,-0.18612,-0.03666,0.11969,0.28143,0.44698,0.61480,0.78299,0.94995,1.11395,1.27343,1.42660,1.57199,1.70830,1.83389,1.94756,2.04844,2.13550,2.20786,2.26535,2.30716,2.33323,2.34336,2.33789,2.31743,2.28215,2.23330,2.17157,2.09809,2.01459,1.92228,1.82290,1.71829,1.61037,1.50092,1.39182,1.28507,1.18192,1.08457,0.99447,0.91275,0.84064,0.77876,0.72767,0.68777,0.65910,0.64124,0.63386,0.63590,0.64645,0.66457,0.68855,0.71715,0.74862,0.78125,0.81368,0.84409,0.87108,0.89325,0.90900,0.91748,0.91753,0.90841,0.88967,0.86072
1,1,3,-1.10185,-1.05632,-1.00445,-0.94642,-0.88272,-0.81391,-0.74038,-0.66301,-0.58220,-0.49832,-0.41202,-0.32366,-0.23383,-0.14303,-0.05163,0.03996,0.13137,0.22248,0.31286,0.40240,0.49083,0.57817,0.66431,0.74903,0.83250,0.91442,0.99472,1.07333,1.15023,1.22511,1.29783,1.36829,1.43603,1.50083,1.56237,1.62036,1.67408,1.72339,1.76767,1.80627,1.83901,1.86511,1.88442,1.89636,1.90077,1.89748,1.88607,1.86675,1.83937,1.80412,1.76134,1.71129,1.65428,1.59085,1.52155,1.44694,1.36780,1.28491,1.19891,1.11044,1.02028,0.92888,0.83700,0.74518,0.65395,0.56357,0.47450,0.38694,0.30102,0.21689,0.13458,0.05396,-0.02491,-0.10205,-0.17767,-0.25190,-0.32464,-0.39607,-0.46632,-0.53504,-0.60242,-0.66827,-0.73229,-0.79429,-0.85400,-0.91084,-0.96449,-1.01453,-1.06036,-1.10164,-1.13794,-1.16860,-1.19332,-1.21160,-1.22302,-1.22746,-1.22483,-1.21483,-1.19746,-1.17278,-1.14077
1,1,4,-0.47329,-0.38246,-0.28561,-0.18379,-0.07808,0.03014,0.13930,0.24798,0.35469,0.45774,0.55584,0.64735,0.73095,0.80546,0.86979,0.92325,0.96529,0.99551,1.01363,1.01981,1.01434,0.99780,0.97086,0.93449,0.88942,0.83670,0.77762,0.71291,0.64391,0.57151,0.49643,0.41984,0.34204,0.26365,0.18520,0.10680,0.02871,-0.04891,-0.12599,-0.20266,-0.27870,-0.35403,-0.42850,-0.50211,-0.57440,-0.64516,-0.71433,-0.78104,-0.84493,-0.90571,-0.96255,-1.01507,-1.06293,-1.10563,-1.14279,-1.17428,-1.20009,-1.21993,-1.23397,-1.24249,-1.24562,-1.24380,-1.23761,-1.22768,-1.21415,-1.19793,-1.17950,-1.15923,-1.13811,-1.11645,-1.09487,-1.07382,-1.05365,-1.03491,-1.01776,-1.00255,-0.98968,-0.97907,-0.97091,-0.96524,-0.96188,-0.96068,-0.96156,-0.96366,-0.96682,-0.97039,-0.97369,-0.97608,-0.97665,-0.97463,-0.96886,-0.95865,-0.94324,-0.92168,-0.89321,-0.85755,-0.81382,-0.76197,-0.70192,-0.63348,-0.55712
1,1,5,0.54703,0.50846,0.47338,0.44266,0.41691,0.39594,0.37965,0.36759,0.35893,0.35273,0.34787,0.34296,0.33665,0.32761,0.31456,0.29649,0.27261,0.24220,0.20487,0.16078,0.10992,0.05296,-0.00923,-0.07595,-0.14583,-0.21776,-0.29032,-0.36207,-0.43174,-0.49793,-0.55972,-0.61583,-0.66559,-0.70842,-0.74368,-0.77145,-0.79171,-0.80459,-0.81055,-0.81007,-0.80369,-0.79232,-0.77651,-0.75743,-0.73579,-0.71237,-0.68818,-0.66364,-0.63961,-0.61674,-0.59537,-0.57595,-0.55865,-0.54334,-0.53021,-0.51913,-0.50975,-0.50197,-0.49526,-0.48900,-0.48287,-0.47591,-0.46775,-0.45766,-0.44488,-0.42913,-0.40943,-0.38550,-0.35670,-0.32267,-0.28329,-0.23843,-0.18814,-0.13255,-0.07186,-0.00653,0.06282,0.13520,0.20980,0.28576,0.36169,0.43660,0.50909,0.57769,0.64119,0.69848,0.74838,0.79021,0.82296,0.84626,0.85991,0.86364,0.85785,0.84340,0.82084,0.79131,0.75635,0.71701,0.67483,0.63160,0.58861
1,1,6,0.74200,0.80800,0.87144,0.93155,0.98792,1.04000,1.08735,1.12966,1.16649,1.19761,1.22296,1.24256,1.25644,1.26479,1.26787,1.26623,1.26025,1.25053,1.23811,1.22327,1.20695,1.18986,1.17260,1.15591,1.14032,1.12657,1.11494,1.10569,1.09910,1.09511,1.09352,1.09420,1.09699,1.10132,1.10681,1.11298,1.11902,1.12454,1.12871,1.13096,1.13073,1.12725,1.12015,1.10877,1.09273,1.07182,1.04533,1.01323,0.97549,0.93167,0.88197,0.82643,0.76513,0.69834,0.62667,0.55054,0.47061,0.38742,0.30170,0.21457,0.12663,0.03915,-0.04681,-0.13048,-0.21041,-0.28596,-0.35612,-0.41996,-0.47709,-0.52652,-0.56806,-0.60138,-0.62634,-0.64302,-0.65148,-0.65198,-0.64490,-0.63076,-0.60994,-0.58298,-0.55061,-0.51312,-0.47116,-0.42538,-0.37587,-0.32329,-0.26795,-0.21011,-0.14997,-0.08770,-0.02360,0.04229,0.10964,0.17831,0.24818,0.31894,0.39020,0.46175,0.53326,0.60393,0.67377
1,1,7,0.40701,0.44900,0.49109,0.53300,0.57491,0.61636,0.65744,0.69818,0.73848,0.77842,0.81809,0.85749,0.89671,0.93603,0.97539,1.01502,1.05500,1.09511,1.13562,1.17623,1.21682,1.25732,1.29724,1.33634,1.37430,1.41046,1.44460,1.47609,1.50449,1.52939,1.55039,1.56721,1.57959,1.58734,1.59039,1.58871,1.58249,1.57209,1.55759,1.53968,1.51855,1.49469,1.46877,1.44107,1.41214,1.38228,1.35173,1.32084,1.28969,1.25819,1.22655,1.19439,1.16165,1.12804,1.09316,1.05691,1.01889,0.97901,0.93707,0.89289,0.84641,0.79798,0.74758,0.69573,0.64248,0.58838,0.53398,0.47953,0.42608,0.37383,0.32323,0.27491,0.22915,0.18633,0.14694,0.11124,0.07928,0.05123,0.02717,0.00708,-0.00898,-0.02115,-0.02935,-0.03384,-0.03473,-0.03171,-0.02525,-0.01544,-0.00195,0.01448,0.03409,0.05683,0.08223,0.11045,0.14120,0.17429,0.20950,0.24656,0.28508,0.32482,0.36570
1,1,8,1.79898,1.76007,1.71496,1.66438,1.60926,1.55016,1.48785,1.42318,1.35639,1.28835,1.21927,1.14946,1.07924,1.00863,0.93796,0.86717,0.79664,0.72633,0.65623,0.58663,0.51732,0.44843,0.38007,0.31212,0.24470,0.17772,0.11125,0.04523,-0.02037,-0.08552,-0.15023,-0.21460,-0.27869,-0.34237,-0.40571,-0.46884,-0.53148,-0.59368,-0.65537,-0.71630,-0.77639,-0.83522,-0.89265,-0.94820,-1.00137,-1.05183,-1.09904,-1.14232,-1.18119,-1.21483,-1.24279,-1.26451,-1.27933,-1.28697,-1.28689,-1.27869,-1.26224,-1.23760,-1.20482,-1.16411,-1.11579,-1.06034,-0.99810,-0.92985,-0.85624,-0.77762,-0.69486,-0.60841,-0.51876,-0.42648,-0.33193,-0.23538,-0.13712,-0.03734,0.06399,0.16663,0.27062,0.37597,0.48222,0.58929,0.69694,0.80435,0.91118,1.01683,1.12030,1.22089,1.31749,1.40905,1.49479,1.57361,1.64465,1.70731,1.76068,1.80412,1.83768,1.86092,1.87383,1.87704,1.87054,1.85493,1.83089
1,1,9,-1.07271,-1.01894,-0.95710,-0.88708,-0.80915,-0.72317,-0.62959,-0.52883,-0.42122,-0.30776,-0.18913,-0.06638,0.05932,0.18681,0.31485,0.44217,0.56728,0.68906,0.80616,0.91730,1.02159,1.11781,1.20541,1.28353,1.35179,1.40999,1.45783,1.49573,1.52404,1.54303,1.55346,1.55619,1.55180,1.54149,1.52620,1.50707,1.48507,1.46120,1.43642,1.41164,1.38732,1.36438,1.34335,1.32417,1.30739,1.29281,1.28011,1.26913,1.25939,1.25013,1.24089,1.23090,1.21935,1.20568,1.18912,1.16905,1.14480,1.11600,1.08210,1.04294,0.99830,0.94795,0.89222,0.83108,0.76478,0.69375,0.61836,0.53892,0.45592,0.37010,0.28177,0.19151,0.10006,0.00779,-0.08467,-0.17669,-0.26779,-0.35741,-0.44496,-0.52991,-0.61178,-0.69003,-0.76434,-0.83423,-0.89927,-0.95920,-1.01365,-1.06256,-1.10573,-1.14280,-1.17387,-1.19864,-1.21705,-1.22905,-1.23434,-1.23291,-1.22446,-1.20900,-1.18638,-1.15627,-1.11846
1,1,10,-0.14931,-0.14033,-0.12984,-0.11751,-0.10324,-0.08652,-0.06719,-0.04468,-0.01841,0.01196,0.04730,0.08799,0.13461,0.18763,0.24768,0.31491,0.38997,0.47277,0.56343,0.66196,0.76788,0.88086,1.00018,1.12496,1.25404,1.38665,1.52120,1.65645,1.79088,1.92276,2.05065,2.17296,2.28829,2.39519,2.49225,2.57831,2.65233,2.71349,2.76117,2.79497,2.81474,2.82027,2.81197,2.79031,2.75581,2.70933,2.65192,2.58438,2.50786,2.42364,2.33273,2.23640,2.13572,2.03168,1.92535,1.81763,1.70937,1.60138,1.49408,1.38823,1.28411,1.18216,1.08278,0.98611,0.89241,0.80203,0.71497,0.63152,0.55197,0.47632,0.40494,0.33789,0.27519,0.21707,0.16353,0.11449,0.07016,0.03032,-0.00517,-0.03634,-0.06357,-0.08711,-0.10730,-0.12428,-0.13860,-0.15032,-0.15971,-0.16724,-0.17302,-0.17730,-0.18036,-0.18230,-0.18305,-0.18300,-0.18197,-0.18005,-0.17738,-0.17368,-0.16909,-0.16358,-0.15701
1,1,11,-0.04044,-0.04014,-0.02604,0.00178,0.04226,0.09462,0.15715,0.22796,0.30497,0.38569,0.46769,0.54857,0.62568,0.69662,0.75946,0.81205,0.85306,0.88155,0.89652,0.89777,0.88557,0.86023,0.82286,0.77480,0.71766,0.65313,0.58350,0.51095,0.43728,0.36500,0.29595,0.23183,0.17458,0.12549,0.08573,0.05610,0.03711,0.02876,0.03102,0.04368,0.06603,0.09727,0.13635,0.18184,0.23244,0.28692,0.34376,0.40173,0.45936,0.51529,0.56846,0.61776,0.66237,0.70173,0.73507,0.76229,0.78301,0.79728,0.80559,0.80804,0.80552,0.79892,0.78871,0.77622,0.76233,0.74774,0.73409,0.72203,0.71233,0.70594,0.70319,0.70439,0.70967,0.71880,0.73136,0.74649,0.76356,0.78139,0.79864,0.81429,0.82663,0.83432,0.83614,0.83093,0.81774,0.79619,0.76577,0.72645,0.67875,0.62321,0.56099,0.49362,0.42261,0.34993,0.27790,0.20837,0.14375,0.08609,0.03727,-0.00090,-0.02724
1,2,0,-0.52955,-0.51548,-0.49655,-0.47277,-0.44424,-0.41113,-0.37351,-0.33140,-0.28524,-0.23506,-0.18074,-0.12268,-0.06094,0.00440,0.07293,0.14441,0.21855,0.29526,0.37379,0.45397,0.53535,0.61709,0.69886,0.77997,0.85979,0.93795,1.01376,1.08664,1.15633,1.22220,1.28403,1.34175,1.39498,1.44391,1.48860,1.52925,1.56614,1.59966,1.63016,1.65772,1.68324,1.70658,1.72821,1.74853,1.76743,1.78518,1.80174,1.81701,1.83092,1.84324,1.85379,1.86222,1.86822,1.87157,1.87176,1.86859,1.86177,1.85081,1.83558,1.81585,1.79122,1.76167,1.72697,1.68687,1.64170,1.59105,1.53518,1.47430,1.40824,1.33753,1.26227,1.18295,1.10003,1.01391,0.92536,0.83481,0.74287,0.65048,0.55815,0.46657,0.37649,0.28834,0.20268,0.12030,0.04156,-0.03297,-0.10309,-0.16855,-0.22907,-0.28462,-0.33476,-0.37961,-0.41901,-0.45283,-0.48130,-0.50434,-0.52191,-0.53411,-0.54095,-0.54233,-0.53854
1,2,1,-2.04254,-1.98736,-1.91682,-1.83107,-1.73096,-1.61689,-1.49003,-1.35156,-1.20250,-1.04449,-0.87896,-0.70758,-0.53214,-0.35453,-0.17647,0.00007,0.17350,0.34223,0.50447,0.65899,0.80425,0.93901,1.06247,1.17373,1.27213,1.35735,1.42911,1.48728,1.53206,1.56363,1.58238,1.58856,1.58278,1.56541,1.53705,1.49831,1.44962,1.39148,1.32428,1.24842,1.16438,1.07274,0.97393,0.86837,0.75667,0.63955,0.51777,0.39251,0.26459,0.13506,0.00528,-0.12374,-0.25050,-0.37344,-0.49158,-0.60352,-0.70813,-0.80446,-0.89158,-0.96871,-1.03533,-1.09122,-1.13614,-1.17055,-1.19488,-1.20988,-1.21652,-1.21583,-1.20901,-1.19742,-1.18261,-1.16591,-1.14903,-1.13352,-1.12065,-1.11187,-1.10836,-1.11117,-1.12101,-1.13877,-1.16461,-1.19852,-1.24068,-1.29047,-1.34735,-1.41038,-1.47854,-1.55024,-1.62415,-1.69880,-1.77218,-1.84279,-1.90873,-1.96825,-2.01973,-2.06153,-2.09223,-2.11065,-2.11567,-2.10633,-2.08217
1,2,2,-0.33771,-0.29977,-0.25964,-0.21718,-0.17267,-0.12606,-0.07765,-0.02778,0.02316,0.07483,0.12658,0.17779,0.22806,0.27690,0.32366,0.36817,0.40988,0.44851,0.48415,0.51659,0.54613,0.57297,0.59744,0.61989,0.64102,0.66137,0.68163,0.70267,0.72505,0.74944,0.77652,0.80679,0.84076,0.87851,0.92038,0.96627,1.01608,1.06953,1.12597,1.18479,1.24515,1.30634,1.36718,1.42679,1.48406,1.53754,1.58642,1.62952,1.66571,1.69431,1.71436,1.72524,1.72624,1.71685,1.69688,1.66593,1.62408,1.57140,1.50820,1.43485,1.35189,1.26008,1.16024,1.05336,0.94042,0.82276,0.70158,0.57826,0.45420,0.33072,0.20932,0.09137,-0.02169,-0.12869,-0.22856,-0.32038,-0.40347,-0.47714,-0.54091,-0.59485,-0.63873,-0.67302,-0.69828,-0.71480,-0.72365,-0.72549,-0.72109,-0.71138,-0.69727,-0.67955,-0.65897,-0.63620,-0.61183,-0.58593,-0.55889,-0.53096,-0.50187,-0.47186,-0.44064,-0.40798,-0.37383
1,2,3,1.24582,1.19655,1.15322,1.11743,1.09028,1.07289,1.06619,1.07072,1.08654,1.11374,1.15174,1.20022,1.25817,1.32444,1.39784,1.47655,1.55904,1.64340,1.72760,1.80959,1.88733,1.95900,2.02262,2.07676,2.11967,2.14987,2.16646,2.16838,2.15509,2.12650,2.08255,2.02353,1.95025,1.86354,1.76461,1.65508,1.53640,1.41039,1.27907,1.14405,1.00745,0.87145,0.73753,0.60779,0.48382,0.36671,0.25788,0.15809,0.06823,-0.01127,-0.08006,-0.13798,-0.18518,-0.22187,-0.24845,-0.26532,-0.27306,-0.27215,-0.26305,-0.24650,-0.22281,-0.19255,-0.15626,-0.11416,-0.06668,-0.01378,0.04422,0.10721,0.17510,0.24751,0.32427,0.40511,0.48969,0.57751,0.66796,0.76038,0.85396,0.94788,1.04102,1.13239,1.22081,1.30501,1.38386,1.45611,1.52084,1.57680,1.62317,1.65943,1.68481,1.69924,1.70274,1.69546,1.67782,1.65057,1.61481,1.57159,1.52254,1.46912,1.41291,1.35581,1.29941
1,2,4,-1.93213,-1.95411,-1.96704,-1.97107,-1.96628,-1.95257,-1.93031,-1.89919,-1.85927,-1.81091,-1.75404,-1.68875,-1.61559,-1.53440,-1.44587,-1.35057,-1.24892,-1.14210,-1.03061,-0.91576,-0.79878,-0.68104,-0.56416,-0.44947,-0.33890,-0.23380,-0.13555,-0.04581,0.03433,0.10368,0.16132,0.20671,0.23946,0.25963,0.26745,0.26350,0.24860,0.22395,0.19092,0.15111,0.10617,0.05807,0.00843,-0.04096,-0.08814,-0.13173,-0.17005,-0.20187,-0.22624,-0.24245,-0.24986,-0.24840,-0.23811,-0.21906,-0.19178,-0.15711,-0.11568,-0.06872,-0.01726,0.03757,0.09438,0.15202,0.20900,0.26403,0.31598,0.36354,0.40560,0.44120,0.46912,0.48881,0.49924,0.49997,0.49043,0.47005,0.43889,0.39668,0.34354,0.28006,0.20637,0.12315,0.03135,-0.06847,-0.17491,-0.28705,-0.40352,-0.52312,-0.64431,-0.76601,-0.88682,-1.00524,-1.12055,-1.23113,-1.33619,-1.43490,-1.52648,-1.61038,-1.68610,-1.75312,-1.81150,-1.86075,-1.90095
1,2,5,0.52968,0.56390,0.60010,0.63811,0.67799,0.72048,0.76519,0.81254,0.86279,0.91553,0.97106,1.02916,1.08931,1.15133,1.21445,1.27786,1.34104,1.40305,1.46294,1.51979,1.57248,1.62025,1.66210,1.69733,1.72546,1.74605,1.75888,1.76395,1.76152,1.75176,1.73564,1.71407,1.68786,1.65827,1.62641,1.59319,1.56022,1.52874,1.49981,1.47469,1.45405,1.43871,1.42900,1.42531,1.42773,1.43601,1.44978,1.46833,1.49076,1.51621,1.54361,1.57177,1.59948,1.62538,1.64818,1.66670,1.68006,1.68718,1.68743,1.68035,1.66548,1.64263,1.61203,1.57377,1.52829,1.47633,1.41845,1.35569,1.28863,1.21855,1.14616,1.07257,0.99888,0.92576,0.85428,0.78489,0.71852,0.65563,0.59666,0.54230,0.49276,0.44843,0.40945,0.37598,0.34798,0.32544,0.30840,0.29646,0.28973,0.28779,0.29033,0.29736,0.30826,0.32276,0.34058,0.36110,0.38428,0.40956,0.43685,0.46612,0.49699
1,2,6,0.41579,0.34825,0.27538,0.19804,0.11714,0.03349,-0.05155,-0.13697,-0.22170,-0.30435,-0.38415,-0.45998,-0.53089,-0.59618,-0.65489,-0.70663,-0.75082,-0.78718,-0.81568,-0.83622,-0.84879,-0.85356,-0.85078,-0.84071,-0.82391,-0.80062,-0.77173,-0.73768,-0.69878,-0.65611,-0.60995,-0.56105,-0.50998,-0.45754,-0.40425,-0.35053,-0.29749,-0.24543,-0.19483,-0.14624,-0.09988,-0.05615,-0.01551,0.02187,0.05584,0.08614,0.11298,0.13625,0.15607,0.17259,0.18591,0.19629,0.20398,0.20932,0.21262,0.21443,0.21484,0.21439,0.21352,0.21244,0.21171,0.21153,0.21235,0.21449,0.21828,0.22383,0.23127,0.24080,0.25230,0.26605,0.28184,0.29962,0.31939,0.34082,0.36388,0.38828,0.41377,0.44014,0.46715,0.49461,0.52208,0.54936,0.57598,0.60179,0.62641,0.64932,0.67027,0.68862,0.70402,0.71592,0.72370,0.72690,0.72493,0.71737,0.70367,0.68347,0.65637,0.62203,0.58079,0.53248,0.47731
1,2,7,-1.43455,-1.39421,-1.34043,-1.27342,-1.19372,-1.10184,-0.99884,-0.88583,-0.76415,-0.63550,-0.50144,-0.36401,-0.22481,-0.08591,0.05090,0.18420,0.31212,0.43358,0.54758,0.65271,0.74874,0.83507,0.91136,0.97791,1.03484,1.08280,1.12231,1.15423,1.17951,1.19903,1.21388,1.22532,1.23421,1.24173,1.24874,1.25596,1.26436,1.27429,1.28616,1.30023,1.31638,1.33440,1.35423,1.37515,1.39648,1.41739,1.43681,1.45373,1.46707,1.47571,1.47856,1.47463,1.46276,1.44245,1.41295,1.37381,1.32513,1.26669,1.19906,1.12266,1.03841,0.94739,0.85064,0.74962,0.64567,0.54019,0.43435,0.32986,0.22749,0.12854,0.03394,-0.05587,-0.14033,-0.21944,-0.29309,-0.36178,-0.42579,-0.48567,-0.54235,-0.59636,-0.64861,-0.70002,-0.75106,-0.80253,-0.85477,-0.90811,-0.96267,-1.01830,-1.07474,-1.13135,-1.18732,-1.24179,-1.29366,-1.34153,-1.38438,-1.42078,-1.44930,-1.46889,-1.47810,-1.47603,-1.46173
1,2,8,0.55340,0.42711,0.30042,0.17525,0.05333,-0.06357,-0.17369,-0.27500,-0.36613,-0.44529,-0.51116,-0.56273,-0.59883,-0.61911,-0.62315,-0.61102,-0.58324,-0.54054,-0.48398,-0.41507,-0.33553,-0.24751,-0.15293,-0.05433,0.04618,0.14633,0.24369,0.33623,0.42208,0.49975,0.56800,0.62595,0.67302,0.70914,0.73419,0.74911,0.75454,0.75170,0.74203,0.72689,0.70814,0.68726,0.66563,0.64499,0.62649,0.61120,0.60033,0.59443,0.59379,0.59868,0.60898,0.62430,0.64444,0.66865,0.69656,0.72740,0.76037,0.79503,0.83067,0.86703,0.90370,0.94037,0.97701,1.01359,1.05014,1.08698,1.12404,1.16156,1.19970,1.23853,1.27817,1.31847,1.35924,1.40021,1.44118,1.48163,1.52100,1.55857,1.59384,1.62592,1.65424,1.67826,1.69691,1.70970,1.71585,1.71471,1.70574,1.68876,1.66319,1.62866,1.58516,1.53215,1.46977,1.39831,1.31784,1.22882,1.13184,1.02753,0.91634,0.79960,0.67823
1,2,9,-1.42425,-1.41698,-1.40530,-1.39026,-1.37224,-1.35174,-1.32965,-1.30620,-1.28200,-1.25737,-1.23270,-1.20815,-1.18376,-1.15946,-1.13503,-1.11014,-1.08417,-1.05680,-1.02726,-0.99503,-0.95947,-0.91988,-0.87587,-0.82715,-0.77345,-0.71480,-0.65143,-0.58331,-0.51123,-0.43602,-0.35850,-0.28002,-0.20176,-0.12507,-0.05132,0.01810,0.08182,0.13865,0.18729,0.22684,0.25658,0.27584,0.28464,0.28273,0.27050,0.24846,0.21723,0.17791,0.13174,0.07984,0.02396,-0.03447,-0.09397,-0.15287,-0.20976,-0.26324,-0.31212,-0.35537,-0.39201,-0.42161,-0.44374,-0.45837,-0.46602,-0.46688,-0.46194,-0.45210,-0.43827,-0.42194,-0.40445,-0.38701,-0.37135,-0.35835,-0.34955,-0.34603,-0.34860,-0.35797,-0.37457,-0.39871,-0.43006,-0.46860,-0.51383,-0.56494,-0.62127,-0.68193,-0.74548,-0.81118,-0.87772,-0.94387,-1.00889,-1.07159,-1.13093,-1.18620,-1.23654,-1.28160,-1.32084,-1.35388,-1.38082,-1.40150,-1.41578,-1.42420,-1.42690
1,2,10,-1.36114,-1.31958,-1.27108,-1.21631,-1.15595,-1.09117,-1.02282,-0.95182,-0.87931,-0.80652,-0.73450,-0.66416,-0.59678,-0.53327,-0.47466,-0.42227,-0.37696,-0.33960,-0.31127,-0.29259,-0.28430,-0.28726,-0.30160,-0.32784,-0.36609,-0.41628,-0.47804,-0.55085,-0.63416,-0.72695,-0.82826,-0.93699,-1.05141,-1.17011,-1.29143,-1.41352,-1.53467,-1.65309,-1.76701,-1.87468,-1.97439,-2.06456,-2.14366,-2.21048,-2.26402,-2.30339,-2.32810,-2.33743,-2.33142,-2.31019,-2.27404,-2.22392,-2.16068,-2.08534,-1.99948,-1.90464,-1.80241,-1.69489,-1.58366,-1.47092,-1.35856,-1.24825,-1.14194,-1.04098,-0.94681,-0.86066,-0.78343,-0.71592,-0.65866,-0.61169,-0.57544,-0.54953,-0.53373,-0.52787,-0.53127,-0.54354,-0.56388,-0.59173,-0.62653,-0.66717,-0.71321,-0.76382,-0.81785,-0.87487,-0.93379,-0.99367,-1.05379,-1.11290,-1.17010,-1.22441,-1.27467,-1.31999,-1.35955,-1.39234,-1.41785,-1.43555,-1.44481,-1.44550,-1.43733,-1.42036,-1.39481
